Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
1e2388e7342a49,c30b6c7d277495,915d30ad5b35d8,0,2,375.0,3,1,1,20,0,2,2,29.4,1347,squad,28,27,1545,0,0.0,0,0.0,0,0,461.9,6,0,0.4074
b242beb2d897b6,84614ab70e9257,a2edb5e61173ee,0,0,0.0,0,0,0,75,0,0,0,0.0,1890,duo,47,47,1491,0,0.0,0,0.0,0,0,51.24,2,0,0.2609
15cd900b0f0ac1,a36a47a0038c89,f3573ddbfbfddc,0,2,0.0,0,0,0,53,0,0,0,0.0,1402,squad-fpp,27,27,1465,0,0.0,0,0.0,0,0,1991.0,7,0,0.5769
bee54be246d36b,9f0c7bf9b65fac,7ddb03a6a0fd52,0,0,146.1,2,1,0,43,0,1,1,4.742,1369,squad-fpp,28,28,1497,0,0.0,0,0.0,0,0,13.74,1,0,0.1111
2691140afbd863,03fbffcc44bd54,19ecfea86988b4,0,1,200.0,1,1,0,20,1132,2,1,18.62,1795,duo-fpp,50,48,-1,1,0.0,0,0.0,0,0,2133.0,4,1485,0.6735
949b04308d8c1f,7fc80c5cb008a0,7c847d4eb4c77b,1,0,143.1,1,0,2,31,0,1,1,125.2,1852,squad,30,29,1516,0,2285.0,0,0.0,0,0,1668.0,5,0,0.4828
3637ee84951b8b,0d8d1baf8c0989,0fb9a6ba0441d5,0,0,0.0,0,0,0,93,0,0,0,0.0,1360,squad-fpp,28,27,1486,0,0.0,0,0.0,0,0,1.959,1,0,0.037
1d5f0adc5b9982,962ce395da687a,feddb4984d2a4a,0,0,0.0,0,0,0,63,1421,0,0,0.0,1319,duo,49,48,-1,0,0.0,0,0.0,0,0,561.2,4,1563,0.4583
3f9387883e3f58,78775c1a0db519,b88f33bf93fb45,0,1,0.0,0,0,1,61,0,0,0,0.0,1334,duo-fpp,45,42,1505,1,0.0,0,0.0,0,0,174.5,4,0,0.3182
53b49a3b9ee6f1,fb40c216f32a8e,a4a73255e69c8f,0,1,200.0,2,0,1,40,0,1,1,19.54,1373,duo-fpp,50,49,1477,0,0.0,0,0.0,0,0,529.7,2,0,0.5306
6cd44d1b64c3d6,2a5d9cee5bd37a,ef0f6afed224e5,0,1,101.0,1,0,9,25,1465,1,1,99.75,1360,squad,26,26,-1,1,0.0,0,0.0,0,0,2097.0,3,1560,0.72
244114770c783e,527009e40e3970,4d30167d0445f0,0,1,182.4,2,0,2,21,1147,2,2,26.28,1781,squad-fpp,32,30,-1,0,0.0,0,0.0,0,0,1128.0,8,1505,0.4194
42bff0c733f17b,ca6ab878a26d59,4b8ecaef983be0,0,0,152.3,1,0,0,39,1501,1,1,11.82,1287,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,102.0,1,1440,0.0385
8adffd2bac328a,3f1b7cd4b4a74e,cec77ab5391496,0,4,134.6,1,1,10,27,0,1,1,22.83,1321,squad-fpp,28,28,1490,0,153.7,0,0.0,0,0,3534.0,5,0,0.8889
31846b41f7685b,6606f67ba9fc1d,2d8a2c49d68a33,0,2,212.7,3,0,1,29,0,1,1,29.22,1982,squad-fpp,28,28,1500,2,4462.0,0,0.0,0,0,4314.0,5,0,0.8889
babbe2dd02e9a3,6b7c79372c47cc,e65ad395aa17bd,0,0,327.7,2,1,1,9,0,3,1,67.98,1361,duo-fpp,50,49,1505,1,0.0,0,0.0,0,0,2032.0,5,0,0.7347
deb70b364cf76c,428ba04db944b0,903195153bf02b,0,1,161.0,0,0,0,34,1258,1,1,3.513,1923,solo-fpp,97,95,-1,0,960.9,0,0.0,0,0,1000.0,5,1485,0.6354
b1af29f4b049e7,7f4a9befdfa2a4,74d78cb420efdd,0,0,0.0,0,0,0,63,1133,0,0,0.0,1969,squad,28,26,-1,0,0.0,0,0.0,0,0,285.1,2,1506,0.3704
ff3713efbaaf20,159003bbe59770,5807cfd8530ed6,1,0,261.2,2,1,1,15,0,2,1,6.043,1771,squad-fpp,28,24,1570,0,0.0,0,0.0,0,0,549.1,5,0,0.7407
cd1a0cbde26070,8ad7cd2e598af7,73b185a2f341f3,0,0,0.0,0,0,0,63,1261,0,0,0.0,1875,duo-fpp,49,44,-1,0,0.0,0,0.0,0,0,535.5,3,1551,0.4167
a3db2a29fd9359,7a8d1cfbad9a54,3c7746d8ebeb33,1,3,323.3,2,0,6,8,1032,3,1,27.97,1456,duo,49,44,-1,0,1036.0,0,0.0,0,0,2915.0,6,1504,0.8958
6d2bfc6648bbd8,a13f6f7410ef2d,0b7c11bb9dd3a5,0,3,253.1,1,0,4,20,0,1,1,46.15,1773,squad,29,28,1465,0,0.0,0,0.0,0,0,1433.0,4,0,0.8929
4f7ed51ca753a1,d45f3e8b9b0d3e,8fd8d98d3eea0a,0,2,100.0,0,0,0,39,1137,1,1,18.31,1900,solo-fpp,94,93,-1,0,0.0,0,0.0,0,0,365.0,2,1454,0.2688
6da6ee6a4e9be0,338589c78bcc7d,e8742e8b90c7d0,0,1,190.0,2,0,0,60,0,0,0,0.0,1306,squad,26,23,1424,1,0.0,0,0.0,0,0,531.6,2,0,0.24
d3b600d6760392,f44a7909d8b0af,3880c9a5069d57,0,0,0.0,0,0,0,11,0,0,0,0.0,1808,solo,19,2,1500,0,0.0,0,0.0,0,0,0.0,2,0,0.0
49876f59cbab24,c9326ed19cc3b2,e976321340304e,0,2,250.3,2,0,3,23,1443,1,1,30.54,1867,squad-fpp,28,28,-1,0,490.9,0,0.0,0,0,3588.0,9,1522,0.963
f84c03ba10c352,3f42825dbc61a5,a6e5a47e5dc9a6,0,1,0.0,0,0,0,51,1233,0,0,0.0,1402,duo-fpp,48,45,-1,0,0.0,0,0.0,0,0,2146.0,7,1487,0.7872
cdfb39fc709d30,a59673853d20bb,b9dfc23cfae564,0,0,175.0,1,1,1,15,1263,2,2,8.034,1768,squad-fpp,29,27,-1,2,0.0,0,0.0,0,0,380.4,2,1482,0.3929
d7da6324695784,2302458007f411,c4bfd63cb43e80,0,1,100.0,1,0,1,38,0,1,1,3.381,1874,squad-fpp,32,30,1500,0,0.0,0,0.0,0,0,362.9,5,0,0.2903
21abda0e9fd79e,87bc552317cd1c,7875ad82553ac3,0,0,172.8,0,0,0,39,0,1,1,31.79,1781,solo-fpp,98,97,1609,0,0.0,0,0.0,0,0,139.4,2,0,0.2062
fa3e842539be68,329d34a4729171,01ea84f396e63a,0,0,50.23,0,0,1,77,0,0,0,0.0,1334,squad-fpp,28,27,1482,0,0.0,0,0.0,0,0,433.1,1,0,0.2222
d965504917df1a,a1ab8cdb24dd41,040081ebcc1fcf,0,0,0.0,0,0,0,82,1002,0,0,0.0,1851,duo,48,48,-1,0,0.0,0,0.0,0,0,213.5,2,1475,0.1702
da9e38806b8bd9,7494e56722a1f2,1c861cc24062f3,0,1,77.4,0,0,1,66,0,0,0,0.0,1923,duo-fpp,45,41,1497,0,0.0,0,0.0,0,0,363.0,4,0,0.3182
89b98e036cdce1,4b2628029f6d7b,f13a4bdbc0d969,0,0,100.0,0,0,0,44,0,1,1,144.1,1792,solo-fpp,92,87,1490,0,0.0,0,0.0,0,0,467.8,3,0,0.2527
0ab02038fa23f4,7d4319589b722e,a2b6e0e6b951f5,0,0,119.8,1,0,0,38,0,1,1,7.573,1759,squad,27,26,1505,0,0.0,0,0.0,0,0,308.1,3,0,0.1154
3bb2e6a21c6e9d,22e10e74da8d1a,58977253f3234a,0,0,61.29,0,0,0,62,0,0,0,0.0,1499,duo-fpp,47,47,1543,0,0.0,0,0.0,0,0,74.48,2,0,0.4348
25f7b95384cfa5,cddd04d35f61fd,c98d4813a6bbd6,0,0,40.27,1,0,0,92,0,0,0,0.0,1369,duo,48,44,1539,0,0.0,0,0.0,0,0,15.24,1,0,0.0213
4036d27c650d68,55c304a06ba443,f9920e541be262,0,0,104.1,0,0,0,76,1604,0,0,0.0,1450,duo-fpp,50,50,-1,0,0.0,0,0.0,0,0,198.2,3,1543,0.2857
958ce80245a33a,43afa6a80320a8,ffbffbd257c251,2,1,402.8,3,2,2,8,1394,3,2,16.65,1392,squad-fpp,33,32,-1,0,0.0,0,0.0,0,0,1547.0,7,1415,0.875
4a2df1ec70dcad,720feaa2e6885d,4026a658d60a4d,0,0,139.9,0,1,0,31,0,1,1,15.28,1365,solo-fpp,95,92,1612,0,0.0,0,0.0,0,0,1003.0,4,0,0.734
ea20bae6155865,1a319ce5a5f2be,38233c584165fb,0,0,95.55,0,0,0,76,0,0,0,0.0,1404,solo-fpp,95,93,1476,0,0.0,0,0.0,0,0,90.68,1,0,0.2021
77bda52feacfa1,5df36b87223de8,3b1fa38595d6ff,0,0,137.1,0,0,0,51,1535,1,1,13.81,1333,squad-fpp,31,31,-1,0,0.0,0,0.0,0,0,62.99,1,1478,0.0333
beac2e38e8ffe6,501e1c100bda6d,35d4a5b8a0e6f2,0,0,0.0,0,0,0,57,0,0,0,0.0,1874,duo-fpp,46,43,1522,0,0.0,0,0.0,0,0,287.2,5,0,0.4444
733297850ac6b4,7398ec29a13412,7631e29f48818b,0,0,0.0,0,0,0,53,1064,0,0,0.0,1891,squad,27,27,-1,0,0.0,0,0.0,0,0,74.78,0,1495,0.6154
a25bf75470a775,95d68deee86acb,6c3cc4480dc483,0,6,164.2,0,0,1,23,0,1,1,5.94,1451,duo-fpp,49,47,1514,1,835.4,0,0.0,0,0,2354.0,2,0,1.0
5b009953377f02,c4046ed994ca73,d18f8aeac65337,0,0,142.9,1,0,0,37,1188,1,1,7.329,1443,duo-fpp,50,49,-1,0,0.0,0,0.0,0,0,364.5,4,1533,0.2857
af279fe9321aff,9520ea254011e4,bb6b08da4fb7bb,0,0,32.34,0,0,0,64,1370,0,0,0.0,1401,squad-fpp,30,28,-1,0,0.0,0,0.0,0,0,791.5,9,1440,0.4138
0045c761d95725,6d5fed77f3ae9b,fffe92232706aa,0,0,15.6,0,0,0,73,0,0,0,0.0,1863,squad-fpp,29,29,1499,0,0.0,0,0.0,0,0,308.0,2,0,0.1429
50146d7821264b,8a180ebc168a2e,d2dcf9a9f966e9,0,0,0.0,1,0,0,67,0,0,0,0.0,2017,squad,26,26,1333,0,2467.0,0,0.0,1,0,2405.0,3,0,0.24
468fd64960c5f7,b6251491ff0f41,b0a513520a5d1a,0,6,224.7,0,0,2,23,0,1,1,10.38,1302,duo-fpp,48,48,1523,0,0.0,0,0.0,0,0,2399.0,10,0,0.9362
8a3f606fd3449b,2c1e24f5ba7b04,416c44e3622257,1,0,50.89,0,0,0,46,0,0,0,0.0,1797,squad-fpp,29,27,1483,0,0.0,0,0.0,0,0,563.1,2,0,0.8214
43906c11c717c7,2df5fc2a196903,8766c506c41d99,0,4,542.2,3,1,5,9,0,4,2,55.07,1387,duo-fpp,49,46,1675,0,0.0,0,0.0,0,0,1564.0,5,0,0.9792
c7b37cf0bab65e,1a7d432aff5158,fafd6d0056eb6c,0,0,100.0,1,0,0,41,0,1,1,1.868,1964,duo,49,48,1486,0,0.0,0,0.0,0,0,464.9,2,0,0.25
aceccdfd006910,16d392058499d1,6c179602e43ffd,0,1,71.27,0,0,1,71,1084,0,0,0.0,1367,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,416.2,4,1498,0.3448
fe38f2b866388a,650f3f65049eb6,bbc3d03100ec00,1,0,207.3,2,0,0,36,1502,1,1,15.73,1898,squad-fpp,26,25,-1,0,0.0,0,0.0,0,0,578.3,2,1473,0.32
8c57f65a6c9b94,f593336582360f,ae855b3abecbeb,0,0,0.0,0,0,0,55,0,0,0,0.0,1792,squad-fpp,29,28,1406,0,0.0,0,0.0,0,0,318.5,5,0,0.6071
3e96c33d69d481,90617609f0123a,a5b86fdc428fd3,0,1,224.0,1,0,5,19,0,2,1,17.14,1466,duo,49,48,1479,0,1667.0,0,35.12,0,0,2048.0,4,0,0.6875
b042e3c456cd1d,8e6130b2d20bec,45dce7734e758c,0,0,0.0,0,0,0,89,0,0,0,0.0,1459,duo-fpp,46,45,1507,0,0.0,0,0.0,0,0,0.0,0,0,0.0
eb1c3199f98e38,e8149393457d11,eff440148b59eb,0,3,46.41,0,0,0,74,0,0,0,0.0,1800,squad-fpp,28,28,1451,0,0.0,0,0.0,0,0,365.9,1,0,0.2222
4b82f0954625c9,3e3e341701c6ba,40cb7786cca9aa,0,0,0.0,0,0,0,83,0,0,0,0.0,1823,squad-fpp,25,23,1500,0,0.0,0,0.0,0,0,23.91,3,0,0.0
06f4c6204bdb9e,6064e9b4df6d63,d274e18fce406e,0,1,202.0,0,0,0,19,0,2,1,43.27,1294,solo-fpp,96,92,1552,0,0.0,0,0.0,0,0,494.0,3,0,0.5895
1b4a59531f0d96,9c1b71ff7e646d,d3489c76b8a8f7,0,0,0.0,0,0,0,94,0,0,0,0.0,1318,squad-fpp,29,28,1451,0,0.0,0,0.0,0,0,24.7,1,0,0.0
57964849a36a53,5e3175cdc443a3,86b6a0afa9ed80,0,0,100.0,0,1,0,39,1162,1,1,6.225,1858,duo-fpp,49,48,-1,0,0.0,0,0.0,0,0,124.1,1,1507,0.125
02c0d777b89204,70ac232d75603b,58280038348edf,0,3,449.5,4,2,1,3,1462,4,1,187.5,1386,squad,26,25,-1,0,0.0,0,0.0,0,0,2246.0,5,1446,1.0
51de28c0264c57,e0fcc05822cbb2,2c43c120bac825,0,4,24.66,0,0,2,45,0,0,0,0.0,1376,squad-fpp,29,28,1441,0,305.6,0,0.0,0,0,3147.0,4,0,0.9643
c848f97a68ecf1,df2504b78e15e1,bbef04787b5e91,0,2,222.1,2,0,3,15,0,2,1,201.5,1395,squad-fpp,30,28,1423,2,0.0,0,20.24,0,0,2801.0,10,0,0.9655
f14106bfbf1ba7,4ef16bfcbdca35,7039f5641f9d22,2,3,178.8,0,0,0,31,0,1,1,28.22,1368,squad-fpp,26,26,1452,0,0.0,0,0.0,0,0,535.8,4,0,0.4
e80271867ed02a,8f8866f1d670a1,140b9234c52a4d,0,0,0.0,0,0,0,86,0,0,0,0.0,1441,squad,30,27,1335,0,0.0,0,0.0,0,0,42.25,1,0,0.069
0ca0651f998d13,1c9db591732eee,90a84154501540,0,0,242.8,2,0,0,20,0,2,1,12.63,1376,squad-fpp,27,27,1488,0,0.0,0,0.0,0,0,264.8,2,0,0.1538
22e7e7385448ec,e4549436e5f18a,a1bc2196ca13f2,0,0,257.9,1,0,0,26,0,1,1,16.32,1386,squad,27,24,1461,0,0.0,0,0.0,0,0,796.4,3,0,0.6538
77121420adb819,65cdb7a1fa6f54,f750acd80f2daf,0,0,0.0,0,0,0,89,1345,0,0,0.0,1407,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,36.13,1,1444,0.0357
bf3e932933291f,797e40a5471d7f,e0e0c817320216,0,0,0.0,0,0,0,78,1378,0,0,0.0,1371,squad,27,26,-1,0,0.0,0,0.0,0,0,38.78,2,1598,0.1538
f96c6e0021f90d,2776043d729bbb,85f501381a5bde,0,1,0.0,0,0,0,71,1002,0,0,0.0,1893,squad,27,27,-1,0,0.0,0,0.0,0,0,917.2,4,1436,0.2692
91364b2932daf6,b94fb3e1565134,4df35f3caeb8bd,1,3,637.5,4,1,14,4,1035,4,2,131.7,1886,squad-fpp,30,30,-1,0,2128.0,0,0.0,0,0,3668.0,5,1504,1.0
cf91b3a700bb4e,03542fbedcd488,4f0d0d26478bfb,1,2,150.6,1,0,4,14,1164,1,1,17.72,1770,squad,31,30,-1,0,3365.0,0,449.2,0,0,2662.0,8,1454,0.9667
81a885f096421d,7907a4824cc48c,0eafc879613eaf,0,0,39.56,1,0,0,44,0,1,1,3.115,1969,squad,27,27,1425,0,0.0,0,0.0,0,0,156.1,1,0,0.0385
03a85d6f329034,a5354e55a35d22,57bda3b0b9417c,1,0,224.1,2,0,1,16,1144,2,1,20.57,1292,squad-fpp,28,25,-1,1,0.0,0,0.0,0,0,1932.0,4,1522,0.8519
3fbecdd9abbfbc,2dba039a9c40e7,8610e61ddd94c5,0,0,0.0,0,0,0,58,1020,0,0,0.0,1382,duo-fpp,46,44,-1,0,0.0,0,0.0,0,0,298.2,3,1505,0.4889
5d2cf9f3248f2f,605a339e43a0ef,18db554f49cf4a,0,0,0.0,0,0,1,67,0,0,0,0.0,1471,squad-fpp,25,25,1497,0,0.0,0,0.0,0,0,393.8,4,0,0.2083
0809094804d669,afe58479e97a1e,bfde89c5943712,0,2,146.8,0,1,1,33,0,1,1,33.87,1933,solo-fpp,96,92,1535,0,1252.0,0,0.0,0,0,1570.0,5,0,0.5368
8058922b0c9580,2c253ad62e0839,a05e417563f4e3,0,1,713.1,3,2,3,5,1346,5,2,88.49,1370,duo-fpp,50,48,-1,1,0.0,0,0.0,0,0,1779.0,4,1454,0.6939
a6209a50446e8d,9729269dd5d7c0,a4d320a0e0e12c,1,0,73.24,0,0,0,73,1111,0,0,0.0,1376,squad-fpp,29,26,-1,0,0.0,0,0.0,0,0,110.9,3,1484,0.25
2635a3cf826e32,fb2a79e61be391,0e2a1f972f8609,0,5,73.26,0,0,1,52,0,0,0,0.0,1896,squad-fpp,29,27,1487,1,145.3,0,0.0,0,0,2236.0,6,0,0.6429
71a19be906746a,dc25e7c25bdaca,79fcd3ba2ecef1,0,0,180.6,0,0,0,39,0,1,1,7.1,1394,duo-fpp,48,47,1593,0,0.0,0,0.0,0,0,146.7,4,0,0.2979
a68d6a47f92006,8a8d8471cb6ab2,cc327450211c6e,0,0,237.7,0,1,0,23,0,2,2,27.68,1274,solo-fpp,93,93,1838,0,0.0,0,0.0,0,0,177.8,3,0,0.3696
c8b1de40e30a7c,39cbc6f746a461,b9ded4e10db3ed,0,0,0.0,0,0,0,58,1010,0,0,0.0,1384,squad,29,27,-1,0,0.0,0,0.0,0,0,157.9,5,1499,0.5357
52bb7cc0764d38,87fddce5156d33,88bb407ca0fc7f,0,1,0.0,0,0,0,52,1011,0,0,0.0,1390,squad,27,26,-1,0,491.0,0,0.0,0,1,404.1,1,1504,0.7308
5936a61bad1c3c,8fbcecb0b31f26,6135297444499e,0,0,21.64,0,0,0,62,1000,0,0,0.0,1835,solo-fpp,96,94,-1,0,153.0,0,0.0,0,0,440.3,3,1500,0.4526
84a38321529ce0,b1078103562cce,22ac6a491c69a9,0,0,0.0,0,0,0,62,1112,0,0,0.0,1351,duo-fpp,48,48,-1,0,0.0,0,0.0,0,0,210.3,2,1453,0.5106
325d63ec2c41d5,a67a096abd8f1f,229b0370ac18e7,0,0,27.3,0,0,1,69,0,0,0,0.0,1780,solo-fpp,97,90,1620,0,0.0,0,0.0,0,0,205.4,6,0,0.3438
fa6a93b23ab670,22097a218185cc,e9a6e7cdb44ab5,0,3,216.5,1,0,2,27,1177,1,1,1.438,1306,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,2119.0,7,1438,0.9259
4c0a540535c85c,80707edd5160e4,9d7143b5a22c34,0,0,50.4,0,0,0,81,0,0,0,0.0,1339,solo-fpp,91,85,1550,0,0.0,0,0.0,0,0,11.9,1,0,0.0889
2774fb19938d5c,8ac4e2dd7741f5,50e88f443c9b9d,0,0,0.0,0,0,0,55,1061,0,0,0.0,1349,squad-fpp,29,27,-1,0,0.0,0,2.377,0,0,0.0051,0,1485,0.3571
0da836703651b2,ff04b79d7b49dd,8a5e0088f0b3fa,0,8,740.8,4,0,2,1,0,6,2,124.4,1872,squad-fpp,29,28,1504,1,911.9,0,0.0,0,0,3877.0,6,0,0.9643
b78d15c51dd7f9,3da51490dc7a2b,d1360004eadf91,0,0,0.0,0,0,0,73,0,0,0,0.0,1372,duo-fpp,50,47,1508,0,0.0,0,0.0,0,0,105.9,1,0,0.2245
dede120b552450,2bc7daeaaee88d,50340796d0f5d2,1,0,181.6,1,1,0,27,0,1,1,10.42,1317,squad,28,26,1515,0,949.5,0,0.0,0,0,704.6,3,0,0.7778
a4c75dfcb7fcbe,3c06a46b6bbb0b,4d044e03057673,0,3,82.47,2,0,5,14,0,2,2,33.36,1795,squad-fpp,29,28,1447,0,544.6,0,0.0,0,0,727.7,2,0,0.6786
3918c35b916570,658f27a4b1d3a2,c83ee490e643f2,0,2,263.4,0,0,2,32,0,1,1,1.895,1790,solo-fpp,99,96,1688,0,0.0,0,0.0,0,0,2999.0,6,0,0.7959
983ed18006d04e,a466a52e4fbc11,f04e5619b7a7d7,0,0,0.0,0,0,0,90,0,0,0,0.0,1871,duo-fpp,46,45,1506,0,0.0,0,0.0,0,0,68.56,1,0,0.0222
7b642f0ff91ba1,d3c293b47e5f3b,031fb8b6e1a213,0,0,98.12,1,0,0,9,0,3,2,8.358,1385,squad-fpp,29,29,1474,0,0.0,0,0.0,0,0,870.1,2,0,0.3929
68f2904b9d172b,bf547149b38595,be9f42e76b2c79,0,0,19.35,0,0,0,63,1297,0,0,0.0,1307,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,552.6,2,1531,0.4815
ee05c18196b10f,b65480bef747c3,a1c525436a7693,0,0,0.0,0,0,0,71,0,0,0,0.0,1386,squad,30,30,1262,0,0.0,0,0.0,0,0,499.0,1,0,0.3448
2b8555d82657ea,bb2bd72fe8a111,5dc52535ea1000,0,0,200.0,2,2,0,18,0,2,2,5.981,1930,duo,46,45,1508,0,0.0,0,0.0,0,0,273.3,5,0,0.2
46ff991c6e8072,982544957c4168,4fcc36168da1e0,0,1,0.0,0,0,2,42,0,0,0,0.0,1386,duo-fpp,47,44,1490,0,641.0,0,0.0,0,0,2629.0,3,0,0.8043
27ccd61f4f2b52,6dc4ea32a52ebe,0dc50b2553a139,0,1,71.98,0,0,1,46,1234,0,0,0.0,1891,solo,85,82,-1,0,2445.0,0,0.0,0,0,1152.0,3,1515,0.5952
33f70449b5ab30,213419f970dd25,4ee00ea3a77f39,0,1,0.0,0,0,1,61,0,0,0,0.0,1373,squad-fpp,28,28,1364,0,0.0,0,0.0,0,0,677.7,6,0,0.4074
4d2dd0dc29f31f,de363185912c63,e045e1c6294fc2,0,0,0.0,0,0,0,70,0,0,0,0.0,1763,squad-fpp,28,26,1500,0,0.0,0,0.0,0,0,141.1,2,0,0.1852
0ce630118f8e45,8639a448955ac6,776d269e6f828f,2,6,567.3,1,0,2,7,1851,3,1,22.6,1354,duo-fpp,47,44,-1,0,0.0,0,118.9,0,0,3122.0,5,1628,1.0
9779dc69b83a2e,ada6e69f8ec88a,a1bcb9419d753f,0,2,435.2,3,1,10,4,0,4,2,12.66,1867,squad,27,27,1489,2,1823.0,0,0.0,0,0,2125.0,5,0,0.9615
57d241c0a7898a,85c67184cfe01f,040816257059c2,0,0,100.0,1,0,0,38,0,1,1,6.852,1391,squad-fpp,27,27,1477,0,0.0,0,0.0,0,0,236.1,2,0,0.2692
9c87ecc2d9a316,4eba27d53dfbf5,aa2ebdfb282816,0,1,0.0,0,0,0,71,1280,0,0,0.0,1397,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,148.1,3,1532,0.1923
aaf15337c3df02,42705b627cffb8,c3c14289da537d,0,0,100.0,1,0,0,38,1218,1,1,1.584,1388,squad,27,26,-1,0,0.0,0,0.0,0,0,92.2,2,1490,0.0769
6f7287bbc26047,b79fd61508d0c1,fc310c6e44c724,0,0,93.31,0,0,0,88,0,0,0,0.0,1505,squad,28,25,1537,0,0.0,0,0.0,0,0,166.5,1,0,0.037
57ded4f96bf5ed,79390432a91554,a15797292a0096,0,0,0.0,0,0,0,57,998,0,0,0.0,1218,squad-fpp,31,31,-1,0,0.0,0,0.0,0,0,712.1,2,1475,0.5667
cd6451af87ff5e,50b55cd857844a,3c5e1f8420eef3,0,1,102.0,0,0,0,49,1178,0,0,0.0,1333,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,1841.0,6,1506,0.8125
bdeeb2f4fbcf78,e6286e4db4a9ce,494d5edd8f2ffe,0,1,126.8,1,0,5,30,0,1,1,13.69,1436,squad-fpp,27,26,1534,0,0.0,0,0.0,1,0,804.8,4,0,0.3077
3bfd07a1269ec2,dd7d659939931b,4006c084794519,0,0,360.3,1,1,1,7,0,3,1,59.71,1381,squad-fpp,29,29,1547,0,0.0,0,0.0,0,0,333.7,4,0,0.4643
34ea76a36f3f3f,30b6b4f84e7493,06e15cbc94b006,0,0,106.7,1,1,0,37,0,1,1,0.7998,1791,duo-fpp,44,43,1510,0,0.0,0,0.0,0,0,123.4,2,0,0.1163
dee90a4b6bbd20,5f14025758f8e8,745962860730c3,0,2,0.0,0,0,0,48,0,0,0,0.0,1414,squad-fpp,28,28,1521,1,0.0,0,7.306,0,0,3176.0,5,0,0.963
f7dd091e786cb8,fdd9d9b1c6e866,d0a71dc4344bd2,0,0,100.0,1,0,0,77,1347,0,0,0.0,1708,squad-fpp,28,25,-1,0,0.0,0,0.0,0,0,713.2,1,1498,0.1111
ba5c59d93b8a66,bb0b2d29d2b0cb,2aaa595a33d10c,1,3,176.8,1,0,6,52,0,0,0,0.0,1376,squad-fpp,29,27,1492,0,0.0,0,0.0,0,0,2984.0,7,0,0.7143
c7c9d8d745669d,ff09c672b895b1,3bfe41d2ef485e,0,1,279.2,0,0,0,15,1460,2,1,42.8,1313,solo-fpp,99,98,-1,0,0.0,0,0.0,0,0,1751.0,10,1519,0.6939
dd59009ee3a519,eb71aa0c4bf15d,3646053157cc0b,0,0,0.0,0,0,0,92,0,0,0,0.0,1962,squad-fpp,28,28,1500,0,0.0,0,0.0,0,0,11.35,1,0,0.0
e280a15d833149,540dbc83c00be2,333f77ac2608bc,0,3,1023.0,7,1,4,1,1480,8,2,136.9,1384,squad,26,23,-1,0,0.0,0,0.0,0,0,2247.0,3,1522,0.88
48fc76b2f74d13,40c9812bd19a83,4180511a6ec281,0,0,100.0,1,0,0,41,0,1,1,1.243,1879,squad,29,27,1455,0,0.0,0,0.0,0,0,51.13,1,0,0.0357
ed66a7015dbfb2,e6b9c7996ef62c,f602b871cda154,0,2,262.3,1,0,4,24,1059,1,1,6.242,1380,squad-fpp,29,28,-1,1,0.0,0,69.02,0,0,2140.0,4,1499,0.9286
c645bc4f33bd90,f65c1b0179669b,ea59b2c5c40a36,0,0,0.0,0,0,0,50,1156,0,0,0.0,1376,squad,28,28,-1,0,0.0,0,0.0,0,0,1327.0,5,1480,0.8519
72b1654db3c477,c53bfe16e602fa,f3abd3cfa4697a,1,0,143.2,0,0,0,52,0,0,0,0.0,1355,squad-fpp,29,29,1494,1,0.0,0,0.0,0,0,2534.0,7,0,0.9286
6ca730e180d00d,dcc3c6d01f1169,d0a30680ec7e1b,0,0,281.2,2,2,0,21,1356,2,2,15.03,1371,squad-fpp,28,25,-1,0,0.0,0,0.0,0,0,121.9,1,1481,0.4815
cf2f610598f4db,dd0d84791f780c,9cf42006cb5bf1,0,1,110.4,1,1,1,18,0,2,1,8.53,1847,squad-fpp,29,27,1436,1,0.0,0,0.0,0,0,393.3,4,0,0.3571
bf23413406308f,db7ae94cb308ce,8949fee4712569,0,0,0.0,0,0,0,69,0,0,0,0.0,1443,duo-fpp,50,48,1500,0,0.0,0,0.0,0,0,358.5,4,0,0.3673
cc896f594a9645,fb1698c9a285f9,fb6ac8ab8f5a0e,0,1,0.0,0,0,0,60,0,0,0,0.0,2081,squad-fpp,30,29,1508,0,764.2,0,0.0,0,0,2308.0,7,0,0.6552
191cd3ba7dfbe0,dcc0f91d8ee255,43a964424ae614,0,0,54.85,0,0,0,84,1174,0,0,0.0,1886,squad-fpp,26,24,-1,0,0.0,0,0.0,0,0,497.1,2,1542,0.0
eeddeee2a292b5,2bb218f52c40dc,4053527b417e48,0,0,433.1,4,0,1,16,0,2,2,38.46,1360,squad,25,24,1291,0,0.0,0,0.0,0,0,444.6,5,0,0.2917
